Type,Date,Description,Address,Latitude,Longitude
Vandalism,05/02/2024 4:15 PM,ACCIDENT PROPERTY DAMAGE - THIS IS FROM THE JEFFERSON CITY CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"HWY 54 E AND QUARRY RD, Jefferson City, MO",38.860319,-91.950181
Assault,05/02/2024 4:10 PM,ACCIDENT WITH INJURIES - THIS IS FROM THE JEFFERSON CITY CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"HWY 54 W AND GRAY RD, Jefferson City, MO",38.860319,-91.950181
Vandalism,04/26/2024 6:12 PM,ACCIDENT PROPERTY DAMAGE - THIS IS FROM THE JEFFERSON CITY CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"HWY 54 E AND RT E, Jefferson City, MO",38.860319,-91.950181
Assault,04/26/2024 6:12 PM,ACCIDENT WITH INJURIES - THIS IS FROM THE JEFFERSON CITY CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"HWY 54 E AND RT E, Jefferson City, MO",38.860319,-91.950181
Other,01/30/2024 11:45 AM,SUSPICIOUS ACTIVITY - THIS IS FROM THE JEFFERSON CITY CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"TRADE CENTER PKWY AND OLD, Jefferson City, MO",38.860319,-91.950181
Assault,09/26/2024 4:08 PM,ASSAULT (AGGRAVATED/SIMPLE) - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,09/26/2024 1:39 PM,ASSAULT (AGGRAVATED/SIMPLE) - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Burglary,09/24/2024 3:20 PM,"ALARM - INCLUDES FIRE, BURGLARY, ROBBERY - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.","900 BLOCK OF SMITH STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Burglary,09/24/2024 3:19 PM,"ALARM - INCLUDES FIRE, BURGLARY, ROBBERY - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.","900 BLOCK OF SMITH STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,09/24/2024 9:01 AM,ASSAULT (AGGRAVATED/SIMPLE) - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Other,09/23/2024 11:25 PM,SUSPICIOUS VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"200 BLOCK OF FAIRMONT RD, Deer Lodge County, MT",46.0128237,-112.5357338
Other,09/08/2024 1:41 AM,DISTURBANCE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"1500 BLOCK OF COUNTRY CLUB RD, Deer Lodge County, MT",46.0128237,-112.5357338
Other,09/03/2024 1:14 PM,DISTURBANCE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"200 BLOCK OF S LESLIE STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Arrest,08/30/2024 6:11 PM,DUI (ATL'S) - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"E US HIGHWAY 12 AND DIEHL RANCH DRIVE, Helena, MT",46.0128237,-112.5357338
Assault,08/29/2024 4:55 PM,SEX OFFENSE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"500 BLOCK OF RICKARDS STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Vandalism,08/15/2024 2:17 PM,VANDALISM / CRIMINAL MISCHIEF - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"00 BLOCK OF OLD GAME FARM RD, Deer Lodge County, MT",46.0128237,-112.5357338
Other,08/12/2024 11:43 AM,SUSPICIOUS VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF STEWART STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Other,08/07/2024 9:26 AM,SUSPICIOUS PERSON - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"1400 BLOCK OF STEWART STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Other,08/05/2024 11:04 AM,DISTURBANCE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"00 BLOCK OF S LESLIE STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Other,08/01/2024 10:44 AM,DISTURBANCE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,07/25/2024 11:15 AM,THREAT - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Arrest,07/22/2024 7:42 AM,WARRANTS - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF RICE DRIVE, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,07/21/2024 12:12 AM,SEX OFFENSE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Other,07/06/2024 3:25 PM,SUSPICIOUS ACTIVITY  - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"200 BLOCK OF FAIRMONT RD, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,07/03/2024 7:29 PM,ASSAULT (AGGRAVATED/SIMPLE) - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"00 BLOCK OF N HAUSER STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Other,06/21/2024 4:07 PM,SUSPICIOUS - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"800 BLOCK OF CHANCE DRIVE, Deer Lodge County, MT",46.0128237,-112.5357338
Other,06/20/2024 5:36 PM,DISTURBANCE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"1500 BLOCK OF COUNTRY CLUB RD, Deer Lodge County, MT",46.0128237,-112.5357338
Other,05/28/2024 2:30 AM,SUSPICIOUS VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF GARNET, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,05/02/2024 7:36 AM,SEX OFFENSE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Other,05/01/2024 2:37 PM,TRESPASS - INCLUDES PROPERTY AND - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF STEWART STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Theft,04/22/2024 4:29 PM,FRAUD - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF RICE DRIVE, Deer Lodge County, MT",46.0128237,-112.5357338
Other,04/21/2024 10:49 AM,TRESPASS - INCLUDES PROPERTY AND VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF STEWART STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,04/20/2024 12:22 PM,HARASSMENT - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF S HAUSER STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,04/18/2024 6:17 PM,SUICIDE (INCLUDES ATTEMPTED SUICIDE) - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF THORNTON TRAIL DRIVE, Deer Lodge County, MT",46.0128237,-112.5357338
Vandalism,04/10/2024 12:41 PM,VANDALISM / CRIMINAL MISCHIEF - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"00 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Other,04/05/2024 4:39 PM,SUSPICIOUS PERSON - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"00 BLOCK OF S HAUSER STREET, Deer Lodge County, MT",46.0128237,-112.5357338
Assault,04/04/2024 11:34 AM,SEX OFFENSE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF GARNET WY, Deer Lodge County, MT",46.0128237,-112.5357338
Burglary,10/02/2024 5:19 PM,BURGLARY/BREAK-IN - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"500 BLOCK OF W 4TH STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Vandalism,10/02/2024 1:01 PM,VANDALISM / CRIMINAL MISCHIEF - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"200 BLOCK OF LOCUST STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Theft,10/02/2024 12:08 PM,FRAUD - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"800 BLOCK OF OAK STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,10/02/2024 11:56 AM,DOMESTIC ABUSE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"700 BLOCK OF ALDER STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,10/02/2024 11:01 AM,SUSPICIOUS ACTIVITY - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF E PARK AVENUE, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Assault,10/01/2024 4:25 PM,THREAT - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"800 BLOCK OF BIRCH STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Arrest,10/01/2024 8:22 AM,DRUGS - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"500 BLOCK OF LOCUST STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/30/2024 4:42 PM,TRESPASS - INCLUDES PROPERTY AND VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"500 BLOCK OF WALNUT STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/30/2024 3:51 PM,FAMILY DISTURBANCE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF OAK STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/30/2024 3:34 PM,TRESPASS - INCLUDES PROPERTY AND VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"900 BLOCK OF E 6TH STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Burglary,09/30/2024 3:01 AM,"ALARM - INCLUDES FIRE, BURGLARY, ROBBERY - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.","800 BLOCK OF OAK STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Burglary,09/29/2024 9:29 PM,BURGLARY/BREAK-IN - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF ADAMS STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/29/2024 8:08 PM,TRESPASS - INCLUDES PROPERTY AND VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"800 BLOCK OF CHERRY STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Vandalism,09/29/2024 6:51 PM,VANDALISM / CRIMINAL MISCHIEF - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF ALDER STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Burglary,09/29/2024 5:54 PM,"ALARM - INCLUDES FIRE, BURGLARY, ROBBERY - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.","800 BLOCK OF OAK STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Assault,09/29/2024 3:05 PM,THREAT - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"800 BLOCK OF OAK STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/26/2024 6:23 PM,MISSING PERSON - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"700 BLOCK OF ALDER STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Assault,09/26/2024 4:08 PM,ASSAULT (AGGRAVATED/SIMPLE) - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF GARNET WY, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/26/2024 3:16 PM,TRESPASS - INCLUDES PROPERTY AND VEHICLE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF VAN BUREN STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/24/2024 8:42 PM,DOMESTIC ABUSE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"700 BLOCK OF ALDER STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Other,09/24/2024 8:12 PM,DISTURBANCE - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF E COMMERCIAL AVENUE, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Arrest,09/24/2024 5:32 PM,WARRANTS - THIS IS FROM THE ANACONDA-DEER LODGE COUNTY 911 CALL LOG. INFORMATION IS SUBJECT TO CHANGE.,"800 BLOCK OF OAK STREET, Deer Lodge County, MT",45.919766537835805,-112.51322805288812
Assault,10/04/2024 12:00 AM,ACCIDENT WITH INJURIES - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"CEDAR STREET AND N MONTANA AVENUE, Helena, MT",46.601443,-112.041204
Other,10/04/2024 12:00 AM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/04/2024 12:00 AM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"EUCLID AVENUE AND GLENDALE STREET, Helena, MT",46.601443,-112.041204
Other,10/04/2024 12:00 AM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/04/2024 12:00 AM,911 HANGUP - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF COLTER LOOP DRIVE, Helena, MT",46.601443,-112.041204
Arrest,10/04/2024 12:00 AM,WARRANTS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"200 BLOCK OF BRECKENRIDGE STREET, Helena, MT",46.601443,-112.041204
Other,10/03/2024 3:41 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"S PARK AVENUE AND W BROADWAY STREET, Helena, MT",46.601443,-112.041204
Other,10/03/2024 3:05 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"700 BLOCK OF POPLAR STREET, Helena, MT",46.601443,-112.041204
Other,10/03/2024 2:27 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF FULLER AVENUE, Helena, MT",46.601443,-112.041204
Vandalism,10/03/2024 11:03 AM,CRIMINAL MISCHIEF - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"2800 BLOCK OF VILLARD AVENUE, Helena, MT",46.601443,-112.041204
Theft,10/03/2024 10:49 AM,FRAUDULENT ACTIVITIES - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"W PLACER AVENUE, Helena, MT",46.601443,-112.041204
Arrest,10/03/2024 8:11 AM,WARRANTS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1000 BLOCK OF LOGAN STREET, Helena, MT",46.601443,-112.041204
Other,10/03/2024 1:58 AM,911 HANGUP - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Arrest,10/03/2024 1:48 AM,WEAPONS OFFENSES - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/03/2024 12:00 AM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1800 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Arrest,10/03/2024 12:00 AM,WEAPONS OFFENSES - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF VALLEY DRIVE, Helena, MT",46.601443,-112.041204
Other,10/03/2024 12:00 AM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF EUCLID AVENUE, Helena, MT",46.601443,-112.041204
Assault,10/03/2024 12:00 AM,THREATS/HARASS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1900 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/03/2024 12:00 AM,DISTURBANCE - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1700 BLOCK OF EUCLID AVENUE, Helena, MT",46.601443,-112.041204
Other,10/03/2024 12:00 AM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"800 BLOCK OF GREAT NORTHERN BOULEVARD, Helena, MT",46.601443,-112.041204
Arrest,10/03/2024 12:00 AM,WARRANTS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"200 BLOCK OF BRECKENRIDGE STREET, Helena, MT",46.601443,-112.041204
Other,10/03/2024 12:00 AM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"S WARREN STREET, Helena, MT",46.601443,-112.041204
Other,10/02/2024 11:09 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1000 BLOCK OF AVENUE AND N HOBACK STREET, Helena, MT",46.601443,-112.041204
Arrest,10/02/2024 9:30 PM,DUI (ATL'S) - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"300 BLOCK OF EUCLID AVENUE, Helena, MT",46.601443,-112.041204
Other,10/02/2024 8:53 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1000 BLOCK OF EUCLID AVENUE, Helena, MT",46.601443,-112.041204
Other,10/02/2024 7:50 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"2100 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Arrest,10/02/2024 7:41 PM,WARRANTS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF FULLER AVENUE, Helena, MT",46.601443,-112.041204
Other,10/02/2024 6:55 PM,DOMESTIC DISTURBANCE - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1700 BLOCK OF WAUKESHA AVENUE, Helena, MT",46.601443,-112.041204
Other,10/02/2024 4:18 PM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/02/2024 4:17 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1200 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/02/2024 3:22 PM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF HELENA AVENUE, Helena, MT",46.601443,-112.041204
Assault,10/02/2024 2:33 PM,THREATS/HARASS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1700 BLOCK OF LESLIE AVENUE, Helena, MT",46.601443,-112.041204
Vandalism,10/02/2024 1:57 PM,CRIMINAL MISCHIEF - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1800 BLOCK OF N BENTON AVENUE, Helena, MT",46.601443,-112.041204
Theft,10/02/2024 1:56 PM,THEFT - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1700 BLOCK OF N BENTON AVENUE, Helena, MT",46.601443,-112.041204
Other,10/02/2024 1:26 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF JACKSON STREET, Helena, MT",46.601443,-112.041204
Other,10/02/2024 12:30 PM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Arrest,10/02/2024 12:02 PM,WARRANTS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1000 BLOCK OF LOGAN STREET, Helena, MT",46.601443,-112.041204
Other,10/02/2024 10:42 AM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1800 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/02/2024 8:29 AM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"100 BLOCK OF W 13TH STREET, Helena, MT",46.601443,-112.041204
Other,10/02/2024 4:06 AM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"1200 BLOCK OF N LAST CHANCE GULCH, Helena, MT",46.601443,-112.041204
Other,10/02/2024 12:15 AM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"200 BLOCK OF BRECKENRIDGE STREET, Helena, MT",46.601443,-112.041204
Other,10/01/2024 9:04 PM,TRESPASSING - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"600 BLOCK OF EUCLID AVENUE, Helena, MT",46.601443,-112.041204
Other,10/01/2024 7:58 PM,SUSPICIOUS CIRCUM/PERSONS/VEH - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF BROADWAY STREET, Helena, MT",46.601443,-112.041204
Arrest,10/01/2024 5:43 PM,WARRANTS - THIS IS FROM THE HELENA CALLS FOR SERVICE BLOTTER. INFORMATION IS SUBJECT TO CHANGE.,"400 BLOCK OF W MAIN STREET, Helena, MT",46.601443,-112.041204
