Type,Date,Description,Address,Latitude,Longitude
Burglary,09/29/2024 10:32 PM,ALRMRESDA - RESD BURGLARY (INTRUSION) ALARM - AUDIBLE. Event #,"1100 BLOCK OF LINDEN AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 7:01 PM,PSUSPVEH - PAST SUSPICIOUS VEHICLE. Event #,"CIRCLE DR & WESTLAND BLVD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 5:55 PM,CHECKLOC - CHECK ON A LOCATION. Event #,"5500 BLOCK OF HEATHERWOOD RD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 5:24 PM,SUSPPERS - SUSPICIOUS PERSON. Event #,"900 BLOCK OF ELM RIDGE AVE, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/29/2024 5:03 PM,VTHEFTJO - VEHICLE THEFT - JUST OCCURRED. Event #,"4600 BLOCK OF WILKENS AVE, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/29/2024 4:32 PM,PTHEFTFRV - PAST THEFT FROM VEHICLE. Event #,"300 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 3:13 PM,WANTVEH - WANTED VEHICLE. Event #,"BLOOMSBURY AVE & FREDERICK RD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 2:51 PM,UNWANT - UNWANTED PERSON. Event #,"900 BLOCK OF GROVEHILL RD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 2:50 PM,URGCHECK - URGENT CHECK THE WELFARE. Event #,"5600 BLOCK OF CHELWYND RD, Baltimore County, MD",39.2541842,-76.7130756
Assault,09/29/2024 2:26 PM,THREATJO - THREAT JUST OCCURRED. Event #,"4700 BLOCK OF WILKENS AVE, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/29/2024 2:01 PM,PAVEHTHEFT - PAST ATTEMPTED VEHICLE THEFT. Event #,"200 BLOCK OF GARDEN RIDGE RD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 1:40 PM,CHECKLOC - CHECK ON A LOCATION. Event #,"400 BLOCK OF BLOOMSBURY AVE, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/29/2024 1:03 PM,PVEHTHEFT - PAST VEHICLE THEFT. Event #,"300 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/29/2024 12:38 PM,PTHEFTFRV - PAST THEFT FROM VEHICLE. Event #,"300 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 11:06 AM,CHECKLOC - CHECK ON A LOCATION. Event #,"1000 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 10:59 AM,CHECKLOC - CHECK ON A LOCATION. Event #,"4600 BLOCK OF WILKENS AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 9:53 AM,CHECKLOC - CHECK ON A LOCATION. Event #,"1000 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Burglary,09/29/2024 9:44 AM,ALRMRESD - RESIDENTIAL BURGLARY (INTRUSION) ALARM. Event #,"4800 BLOCK OF GATEWAY TER, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 6:54 AM,SUSPVEH - SUSPICIOUS VEHICLE. Event #,"5100 BLOCK OF LEEDS AVE, Baltimore County, MD",39.2541842,-76.7130756
Burglary,09/29/2024 6:23 AM,ALRMRESDA - RESD BURGLARY (INTRUSION) ALARM - AUDIBLE. Event #,"1300 BLOCK OF BIRCH AVE, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/29/2024 2:33 AM,VTHEFTJO - VEHICLE THEFT - JUST OCCURRED. Event #,"1100 BLOCK OF ELM RD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/29/2024 2:30 AM,NOISE - NOISE COMPLAINT. Event #,"00 BLOCK OF WINSLOW PARK DR, Baltimore County, MD",39.2541842,-76.7130756
Other,09/28/2024 10:57 PM,SUSPCOND - SUSPICIOUS CIRCUMSTANCES. Event #,"00 BLOCK OF DEER RUN CT, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/28/2024 5:22 PM,THEFTSUSD - THEFT - SUSPECT DETAINED AND COOPERATIVE. Event #,"4600 BLOCK OF WILKENS AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/28/2024 12:33 PM,SUSPPERS - SUSPICIOUS PERSON. Event #,"5600 BLOCK OF SELFORD RD, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/28/2024 11:18 AM,THEFT - THEFT (LARCENY) - IN PROGRESS. Event #,"4600 BLOCK OF WILKENS AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/28/2024 8:22 AM,CTORDER - SERVE COURT ORDER. Event #,"200 BLOCK OF GARDEN RIDGE RD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/27/2024 3:02 PM,CHECKLOC - CHECK ON A LOCATION. Event #,"4600 BLOCK OF WILKENS AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/27/2024 12:11 PM,SUSPCOND - SUSPICIOUS CIRCUMSTANCES. Event #,"1300 BLOCK OF SULPHUR SPRING RD, Baltimore County, MD",39.2541842,-76.7130756
Robbery,09/27/2024 10:27 AM,PPERSROB - PAST PERSONAL ROBBERY. Event #,"400 BLOCK OF BLOOMSBURY AVE, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/27/2024 9:47 AM,THEFT - THEFT (LARCENY) - IN PROGRESS. Event #,"4600 BLOCK OF WILKENS AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/27/2024 8:27 AM,CHECKLOC - CHECK ON A LOCATION. Event #,"1000 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Burglary,09/27/2024 1:59 AM,ALRMRESDA - RESD BURGLARY (INTRUSION) ALARM - AUDIBLE. Event #,"5100 BLOCK OF LEEDS AVE, Baltimore County, MD",39.2541842,-76.7130756
Assault,09/26/2024 10:27 PM,Extortion - Blackmail/extortion,"PATAPSCO HALL - ON CAMPUS - RESIDENTIAL FACILITY, Baltimore, MD",39.2541842,-76.7130756
Other,09/26/2024 7:37 PM,WANTVEH - WANTED VEHICLE. Event #,"5100 BLOCK OF LEEDS AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 6:29 PM,MISSPER - MISSING PERSON. Event #,"4800 BLOCK OF CARMELLA DR, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 6:20 PM,HITRUN - HIT AND RUN - NO INJURY. Event #,"ALTAMONT AVE & PARADISE AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 6:17 PM,CHECKLOC - CHECK ON A LOCATION. Event #,"800 BLOCK OF SULPHUR SPRING RD, Baltimore County, MD",39.2541842,-76.7130756
Theft,09/26/2024 12:44 PM,PTHREAT - PAST THREAT. Event #,"900 BLOCK OF S ROLLING RD, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 10:33 AM,CHECKLOC - CHECK ON A LOCATION. Event #,"5100 BLOCK OF LEEDS AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 9:52 AM,WANTVEH - WANTED VEHICLE. Event #,"5100 BLOCK OF LEEDS AVE, Baltimore County, MD",39.2541842,-76.7130756
Assault,09/26/2024 8:58 AM,PABUSE - PAST ABUSE. Event #,"400 BLOCK OF BLOOMSBURY AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 7:25 AM,URGCHECK - URGENT CHECK THE WELFARE. Event #,"00 BLOCK OF GLENCOE AVE, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 7:17 AM,CHECKLOC - CHECK ON A LOCATION. Event #,"1000 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 1:46 AM,CHECKLOC - CHECK ON A LOCATION. Event #,"1000 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Other,09/26/2024 1:04 AM,CHECKUR - URGENT CHECK THE WELFARE. Event #,"1000 BLOCK OF MAIDEN CHOICE LN, Baltimore County, MD",39.2541842,-76.7130756
Other,10/04/2024 3:56 PM,MENTAL ILLNESS - EMERGENCY PETITION. All Other Offenses. Hotel/Motel/Etc.. Report #:240047417,"14900 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,10/04/2024 7:59 AM,POLICE INFORMATION. All Other Offenses. Hospital/Emergency Care Center. Report #:240047317,"9900 BLK MEDICAL CENTER DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Assault,10/03/2024 6:45 AM,ASSAULT - 2ND DEGREE. Simple Assault. Hospital/Emergency Care Center. Report #:240047374,"9900 BLK MEDICAL CENTER DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,10/02/2024 7:20 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Street - Residential. Report #:240047146,"9900 BLK GABLE RIDGE TER, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,10/02/2024 6:15 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Residence - Driveway. Report #:240047147,"10100 BLK VANDERBILT CIR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/30/2024 9:21 PM,SUDDEN DEATH. All Other Offenses. Parking Lot - Commercial. Report #:240046751,"10000 BLK DARNESTOWN RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/30/2024 4:52 PM,MENTAL ILLNESS - EMERGENCY PETITION. All Other Offenses. Street - Commercial. Report #:240046701,"14900 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/28/2024 12:00 AM,IDENTITY THEFT. Identity Theft. Residence - Single Family. Report #:240047392,"10200 BLK SWEETWOOD AVE, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/27/2024 8:11 PM,LARCENY - FROM BLDG. Theft from Building. Residence - Apartment/Condo. Report #:240046257,"800 BLK ROCKWELL AVE, GAITHERSBURG, MD",39.09315255,-77.19979331745799
Theft,09/27/2024 7:00 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Parking Lot - Residential. Report #:240046332,"9700 BLK FIELDS RD, GAITHERSBURG, MD",39.09315255,-77.19979331745799
Other,09/27/2024 4:00 PM,POLICE INFORMATION. All Other Offenses. School - Elementary/Secondary. Report #:240046206,"15000 BLK BROSCHART RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Burglary,09/26/2024 9:13 PM,BURGLARY - NO FORCED ENTRY-RESIDENTIAL. Burglary/Breaking and Entering. Residence -Townhouse/Duplex. Report #:240046749,"500 BLK OAK KNOLL DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/26/2024 12:00 PM,IDENTITY THEFT. Identity Theft. Other/Unknown. Report #:240046004,"10400 BLK PROCERA DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/25/2024 12:05 PM,POLICE INFORMATION. All Other Offenses. Hospital/Emergency Care Center. Report #:240045737,"9900 BLK MEDICAL CENTER DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/25/2024 7:30 AM,MENTAL ILLNESS - EMERGENCY PETITION. All Other Offenses. School - Elementary/Secondary. Report #:240045707,"14900 BLK BROSCHART RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/24/2024 7:00 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Parking Garage - Residential. Report #:240045742,"9300 BLK CORPORATE BLV, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/24/2024 7:00 PM,MISSING PERSON. All Other Offenses. Hospital/Emergency Care Center. Report #:240045660,"9900 BLK MEDICAL CENTER DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Vandalism,09/23/2024 10:00 PM,DAMAGE PROPERTY - PRIVATE. Destruction/Damage/Vandalism of Property. Parking Lot - Residential. Report #:240045515,"9800 BLK GABLE RIDGE TER, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/23/2024 9:35 AM,POLICE INFORMATION. All Other Offenses. School - Elementary/Secondary. Report #:240045322,"9900 BLK MEDICAL CENTER DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/22/2024 1:00 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Parking Lot - Residential. Report #:240045351,"15300 BLK GABLE RIDGE CT, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/22/2024 10:30 AM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Hospital/Emergency Care Center. Report #:240045263,"9900 BLK MEDICAL CENTER DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/21/2024 12:01 AM,LARCENY (DESCRIBE OFFENSE). All other Larceny. Other/Unknown. Report #:240046000,"100 BLK JAY DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/20/2024 11:06 AM,POLICE INFORMATION. All Other Offenses. Commercial - Office Building. Report #:240044846,"14200 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Assault,09/20/2024 9:06 AM,ASSAULT - 2ND DEGREE. Simple Assault. School - Elementary/Secondary. Report #:240044840,"15000 BLK BROSCHART RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/19/2024 11:09 AM,LARCENY - SHOPLIFTING. Shoplifting. Liquor Store - County. Report #:240044677,"14900 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/18/2024 10:00 AM,IDENTITY THEFT. Identity Theft. Other/Unknown. Report #:240044490,"15200 BLK SIESTA KEY WAY, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/17/2024 5:17 PM,LARCENY (DESCRIBE OFFENSE). All other Larceny. Residence - Apartment/Condo. Report #:240044187,"15300 BLK DIAMOND COVE TER, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/17/2024 12:00 AM,FRAUD - ILLEGAL USE CREDIT CARDS. Credit Card/Automatic Teller Machine Fraud. Other/Unknown. Report #:240044751,"13700 BLK SAFE HARBOR CT, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/16/2024 6:00 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Parking Lot - Commercial. Report #:240044218,"2500 BLK RESEARCH BLV, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/15/2024 1:00 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Parking Lot - Residential. Report #:240044468,"700 BLK FALLSGROVE DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/15/2024 4:00 AM,LARCENY - FROM AUTO. Theft From Motor Vehicle. Parking Lot - Residential. Report #:240044422,"10000 BLK VANDERBILT CIR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/14/2024 8:00 PM,AUTO THEFT - VEHICLE THEFT. Motor Vehicle Theft. Street - Residential. Report #:240044358,"700 BLK FALLSGROVE DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Assault,09/13/2024 11:59 AM,ASSAULT - 2ND DEGREE. Simple Assault. Parking Lot - Other. Report #:240043568,"14900 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/13/2024 10:42 AM,TRESPASSING. Trespass of Real Property. Commercial - Office Building. Report #:240043549,"15200 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/13/2024 9:47 AM,POLICE INFORMATION. All Other Offenses. Retail - Mall. Report #:240043527,"2400 BLK WOOTTON PKW, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/12/2024 12:17 PM,LARCENY - SHOPLIFTING. Shoplifting. Liquor Store - County. Report #:240043379,"14900 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/11/2024 1:07 PM,LARCENY (DESCRIBE OFFENSE). All other Larceny. Park. Report #:240043195,"800 BLK CROWN PARK AVE, GAITHERSBURG, MD",39.09315255,-77.19979331745799
Burglary,09/11/2024 3:17 AM,BURGLARY - FORCED ENTRY-NONRESIDENTIAL. Burglary/Breaking and Entering. Retail - Other. Report #:240043117,"14900 BLK SHADY GROVE RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Assault,09/09/2024 5:26 PM,ASSAULT - 2ND DEGREE. Simple Assault. Street - In vehicle. Report #:240042834,"9900 BLK BLACKWELL RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/09/2024 1:12 PM,MENTAL ILLNESS - EMERGENCY PETITION. All Other Offenses. Parking Lot - Commercial. Report #:240042784,"2600 BLK RESEARCH BLV, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/09/2024 9:30 AM,LARCENY (DESCRIBE OFFENSE). All other Larceny. Other/Unknown. Report #:240042863,"15000 BLK BROSCHART RD, ROCKVILLE, MD",39.09315255,-77.19979331745799
Assault,09/08/2024 4:02 PM,ASSAULT - 2ND DEGREE. Simple Assault. Residence -Townhouse/Duplex. Report #:240042618,"9700 BLK FIELDS RD, GAITHERSBURG, MD",39.09315255,-77.19979331745799
Other,09/07/2024 12:25 AM,POLICE INFORMATION. All Other Offenses. Hospital/Emergency Care Center. Report #:240042390,"9900 BLK MEDICAL CENTER DR, ROCKVILLE, MD",39.09315255,-77.19979331745799
Other,09/05/2024 7:57 PM,MENTAL ILLNESS - EMERGENCY PETITION. All Other Offenses. Residence - Single Family. Report #:240042178,"13800 BLK GOOSEFOOT TER, ROCKVILLE, MD",39.09315255,-77.19979331745799
Theft,09/01/2024 2:00 PM,FRAUD - SWINDLE. False Pretenses/Swindle/Confidence Game. Residence -Townhouse/Duplex. Report #:240041480,"9700 BLK FIELDS RD, GAITHERSBURG, MD",39.09315255,-77.19979331745799
Shooting,10/06/2024 3:38 AM,Violent Crime. PD o/s for a report of shots fired. Casings located.,"RIVERSIDE AVE AND E HAMBURG ST, Baltimore, MD",39.2863246,-76.6058338
Shooting,10/05/2024 3:00 AM,"Shooting/Stabbing. PD o/s of a shooting. Two victims, one has a gunshot wound to the leg.","600 BLOCK OF S BROADWAY, Baltimore, MD",39.2863246,-76.6058338
Robbery,10/04/2024 7:23 PM,ROBBERY - CARJACKING. Weapon,"00 BLOCK OF S PACA ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/04/2024 2:35 PM,LARCENY. Neighborhood,"00 BLOCK OF MARKET PL, Baltimore, MD",39.2863246,-76.6058338
Robbery,10/04/2024 12:17 PM,ROBBERY - COMMERCIAL. Weapon,"1200 BLOCK OF LIGHT ST, Baltimore, MD",39.2863246,-76.6058338
Robbery,10/04/2024 8:25 AM,ROBBERY. Weapon,"E BALTIMORE ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/04/2024 7:52 AM,LARCENY. Neighborhood,"900 BLOCK OF N CHARLES ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/04/2024 6:56 AM,LARCENY. Neighborhood,"900 BLOCK OF N CHARLES ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/04/2024 4:30 AM,LARCENY. Neighborhood,"600 BLOCK OF FALLSWAY, Baltimore, MD",39.2863246,-76.6058338
Theft,10/04/2024 4:25 AM,LARCENY. Neighborhood,"00 BLOCK OF E FAYETTE ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/04/2024 2:30 AM,LARCENY. Neighborhood,"1700 BLOCK OF JACKSON ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/03/2024 9:44 PM,AGG. ASSAULT. Weapon,"00 BLOCK OF MARKET PL, Baltimore, MD",39.2863246,-76.6058338
Robbery,10/03/2024 9:36 PM,ROBBERY. Weapon,"E BARNEY ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 7:30 PM,LARCENY. Neighborhood,"PARK AVE, Baltimore, MD",39.2863246,-76.6058338
Assault,10/03/2024 5:57 PM,COMMON ASSAULT. Weapon,"HARFORD AVE, Baltimore, MD",39.2863246,-76.6058338
Assault,10/03/2024 5:32 PM,COMMON ASSAULT. Weapon,"1400 BLOCK OF KEY HWY, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 5:00 PM,LARCENY. Neighborhood,"1600 BLOCK OF E LOMBARD ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/03/2024 3:30 PM,COMMON ASSAULT. Weapon,"00 BLOCK OF SOUTH ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/03/2024 3:30 PM,AGG. ASSAULT. Weapon,"400 BLOCK OF AISQUITH ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 3:25 PM,LARCENY FROM AUTO. Neighborhood,"GOUGH ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 3:00 PM,AUTO THEFT. Neighborhood,"S CENTRAL AVE, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 3:00 PM,AUTO THEFT. Neighborhood,"2000 BLOCK OF ALICEANNA ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/03/2024 11:30 AM,COMMON ASSAULT. Weapon,"900 BLOCK OF N BROADWAY, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 9:30 AM,LARCENY. Neighborhood,"100 BLOCK OF W FRANKLIN ST, Baltimore, MD",39.2863246,-76.6058338
Robbery,10/03/2024 7:41 AM,ROBBERY. Weapon,"600 BLOCK OF LIGHT ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 7:19 AM,LARCENY. Neighborhood,"900 BLOCK OF ABBOTT CT, Baltimore, MD",39.2863246,-76.6058338
Theft,10/03/2024 5:09 AM,LARCENY. Neighborhood,"900 BLOCK OF N CHARLES ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 9:30 PM,AUTO THEFT. Neighborhood,"1100 BLOCK OF KEY HWY, Baltimore, MD",39.2863246,-76.6058338
Assault,10/02/2024 8:59 PM,AGG. ASSAULT. Weapon,"N EUTAW ST, Baltimore, MD",39.2863246,-76.6058338
Burglary,10/02/2024 8:30 PM,BURGLARY. Neighborhood,"1200 BLOCK OF ASHLAND AVE, Baltimore, MD",39.2863246,-76.6058338
Assault,10/02/2024 7:40 PM,AGG. ASSAULT. Weapon,"2000 BLOCK OF E FAIRMOUNT AVE, Baltimore, MD",39.2863246,-76.6058338
Assault,10/02/2024 5:00 PM,COMMON ASSAULT. Weapon,"1000 BLOCK OF HILLMAN ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 5:00 PM,AUTO THEFT. Neighborhood,"PLOY ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/02/2024 4:01 PM,COMMON ASSAULT. Weapon,"600 BLOCK OF FALLSWAY, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 3:20 PM,LARCENY. Neighborhood,"LIGHT ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 2:20 PM,LARCENY. Neighborhood,"1000 BLOCK OF FLEET ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 2:00 PM,AUTO THEFT. Neighborhood,"E MONUMENT ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 1:00 PM,AUTO THEFT. Neighborhood,"100 BLOCK OF W BARRE ST, Baltimore, MD",39.2863246,-76.6058338
Robbery,10/02/2024 11:15 AM,ROBBERY. Weapon,"100 BLOCK OF S ANN ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 11:00 AM,AUTO THEFT. Neighborhood,"200 BLOCK OF W SARATOGA ST, Baltimore, MD",39.2863246,-76.6058338
Robbery,10/02/2024 8:28 AM,ROBBERY - COMMERCIAL. Neighborhood,"1200 BLOCK OF LIGHT ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 8:20 AM,LARCENY. Neighborhood,"00 BLOCK OF E BARNEY ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 6:40 AM,LARCENY. Neighborhood,"00 BLOCK OF MARKET PL, Baltimore, MD",39.2863246,-76.6058338
Theft,10/02/2024 5:00 AM,LARCENY. Neighborhood,"1000 BLOCK OF SAINT PAUL ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/02/2024 4:10 AM,COMMON ASSAULT. Weapon,"W CENTRE ST, Baltimore, MD",39.2863246,-76.6058338
Theft,10/01/2024 10:00 PM,AUTO THEFT. Neighborhood,"1700 BLOCK OF E BALTIMORE ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/01/2024 7:56 PM,AGG. ASSAULT. Weapon,"200 BLOCK OF N LIBERTY ST, Baltimore, MD",39.2863246,-76.6058338
Assault,10/01/2024 7:20 PM,COMMON ASSAULT. Weapon,"200 BLOCK OF W SARATOGA ST, Baltimore, MD",39.2863246,-76.6058338
Arrest,10/03/2024 4:28 PM,WARRANT ARREST REPORT,"TEMPLE STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/03/2024 4:15 PM,"SHOPLIFTING BY CONCEALING MDSE, 3RD OFF. C266 S30A","RIVER STREET, Cambridge, MA",42.3496881,-71.1001848
Other,10/03/2024 4:00 PM,TRESPASSING. Report Number,"COMMONWEALTH AVENUE, Boston, MA",42.3496881,-71.1001848
Other,10/03/2024 3:51 PM,SERVICE TO OTHER AGENCY. Report Number,"RUGGLES ST, Boston, MA",42.3496881,-71.1001848
Theft,10/03/2024 3:44 PM,LARCENY SHOPLIFTING. Report Number,"BOYLSTON ST, Boston, MA",42.3496881,-71.1001848
Vandalism,10/03/2024 12:29 PM,"MOTOR VEH, MALICIOUS DAMAGE TO C266 S28","MARKET STREET, Cambridge, MA",42.3496881,-71.1001848
Arrest,10/03/2024 11:00 AM,"DRUG, POSSESS CLASS A, SUBSQ.OFF. C94C S34","GREEN STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/03/2024 8:52 AM,LARCENY ALL OTHERS. Report Number,"MASSACHUSETTS AVE, Boston, MA",42.3496881,-71.1001848
Other,10/03/2024 7:41 AM,TRUANCY / RUNAWAY. Report Number,"PETERBOROUGH ST, Boston, MA",42.3496881,-71.1001848
Other,10/03/2024 4:01 AM,TRESPASSING. Report Number,"BOYLSTON ST, Boston, MA",42.3496881,-71.1001848
Arrest,10/03/2024 12:53 AM,OUI-LIQUOR C90 S24,"SODEN STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/02/2024 7:17 PM,SHOPLIFTING BY ASPORTATION C266 S30A,"RIVER STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/02/2024 4:31 PM,LARCENY UNDER $1200 C266 S30(1),"GRANITE STREET, Cambridge, MA",42.3496881,-71.1001848
Arrest,10/02/2024 4:13 PM,WARRANT ARREST REPORT,"MAGAZINE STREET, Cambridge, MA",42.3496881,-71.1001848
Assault,10/02/2024 2:16 PM,Assault - Simple,"400 BLOCK OF FENWAY, Boston, MA",42.3496881,-71.1001848
Theft,10/02/2024 11:49 AM,Larceny All Others,"00 BLOCK OF ALLEGHANY ST, Boston, MA",42.3496881,-71.1001848
Theft,10/02/2024 11:06 AM,LARCENY FROM BUILDING C266 S20,"FRANKLIN STREET, Cambridge, MA",42.3496881,-71.1001848
Theft,10/02/2024 10:30 AM,Larceny Theft From Building,"100 BLOCK OF PARK DR, Boston, MA",42.3496881,-71.1001848
Assault,10/02/2024 10:16 AM,ASSAULT - SIMPLE. Report Number,"FENWAY, Boston, MA",42.3496881,-71.1001848
Robbery,10/02/2024 10:16 AM,ROBBERY. Report Number,"FENWAY, Boston, MA",42.3496881,-71.1001848
